"cod_provincia","provincia","cod_ncm_6d","ncm_6d","seccion","fob_mundial","complejidad_producto","distancia","potencialidad","ranking_est_conservadora","ranking_est_equilibrada","ranking_est_desafiante"
2,"Ciudad Autónoma de Buenos Aires","030311","Salmones rojos congelados excluido en filetes","Agro, Alimentos y Bebidas",609750.65,-0.3585,0.9774,0.0398,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030312","Salmones del Pacífico congelados excluido salmones rojos y en filetes","Agro, Alimentos y Bebidas",1270228.05,0.1083,0.9802,0.0556,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030313","Salmones del Atlántico y del Danubio,congelados excluido en filetes","Agro, Alimentos y Bebidas",999333.11,-0.1262,0.9766,0.0168,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030314","Truchas congeladas excluido en filetes","Agro, Alimentos y Bebidas",465865.68,-0.6882,0.9762,-0.1334,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030319","Salmónidos ncop.congelados excluido en filetes","Agro, Alimentos y Bebidas",149330.13,-2.2214,0.9756,-0.2458,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030323","Tilapias(Oreochromis spp.)congelados excluido en filetes","Agro, Alimentos y Bebidas",285918.47,-2.1496,0.9761,-0.3126,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030324","Bagres de canal congelados excluido en filetes","Agro, Alimentos y Bebidas",218198.7,-2.775,0.9815,-0.3872,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030325","Carpas congeladas excluido en filetes","Agro, Alimentos y Bebidas",48275.81,-1.6661,0.9771,-0.2402,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030326","Anguilas congeladas excluido en filetes","Agro, Alimentos y Bebidas",39683.01,-1.4093,0.9769,-0.3642,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030329","Salmónidos ncop.congelados excluido en filetes","Agro, Alimentos y Bebidas",57473.96,-1.9264,0.9768,-0.4223,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030331","Halibut congelado excluido en filetes","Agro, Alimentos y Bebidas",999715.92,0.3608,0.9791,-0.0096,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030332","Sollas congeladas excluido en filetes","Agro, Alimentos y Bebidas",34421.51,-0.5544,0.9758,-0.1403,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030333","Lenguados congelados excluido en filetes","Agro, Alimentos y Bebidas",73472.02,-2.4575,0.9762,-0.2408,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030334","Rodaballos congelados excluido en filetes","Agro, Alimentos y Bebidas",11884.43,-0.0541,0.975,-0.0477,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030339","Pescados planos ncop.congelados excluido en filetes","Agro, Alimentos y Bebidas",279193.09,-1.6948,0.9747,-0.2474,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030341","Albacoras o atunes blancos congelados excluido en filetes","Agro, Alimentos y Bebidas",462829.08,-1.6998,0.9804,-0.169,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030342","Atunes de aleta amarilla congelados excluido en filetes","Agro, Alimentos y Bebidas",1177485.29,-2.4455,0.9726,-0.3585,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030343","Listados o bonitos de vientre rayado,congelados excluido en filetes","Agro, Alimentos y Bebidas",1490281.58,-2.1888,0.9748,-0.2254,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030344","Patudos o atunes ojo grande,congelados excluido en filetes","Agro, Alimentos y Bebidas",415507.01,-2.6495,0.9749,-0.3931,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030345","Atunes comunes o de aleta azul congelados excluido en filetes","Agro, Alimentos y Bebidas",34445.97,-0.549,0.976,-0.0921,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030346","Atunes del sur congelados excluido en filetes","Agro, Alimentos y Bebidas",100883.4,0.2362,0.9791,0.0306,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030349","Atunes ncop.congelados excluido en filetes","Agro, Alimentos y Bebidas",328390.24,-1.6235,0.9747,-0.2654,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030351","Arenques congelados excluido en filetes","Agro, Alimentos y Bebidas",705366.98,0.3971,0.9766,0.1068,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030353","Sardinas,sardinelas y espadines congelados excluido en filetes","Agro, Alimentos y Bebidas",671579.94,-1.1753,0.9754,-0.1773,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030354","Caballas congeladas excluido en filetes","Agro, Alimentos y Bebidas",2531390.83,-1.1481,0.9729,-0.1541,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030355","Jureles congelados excluido en filetes","Agro, Alimentos y Bebidas",1045302.69,-1.1665,0.9756,-0.1482,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030356","Cobias congelados excluido en filetes","Agro, Alimentos y Bebidas",1038.84,-1.2517,0.9796,-0.2342,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030357","Peces espada congelados excluido en filetes","Agro, Alimentos y Bebidas",295325.06,-1.4836,0.9773,-0.3079,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030359","Agujas, marlines, peces vela o picudos congelados excluido en filetes","Agro, Alimentos y Bebidas",1144169.83,-1.4872,0.9743,-0.3502,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030363","Bacalaos congelados excluido en filetes","Agro, Alimentos y Bebidas",1176536.5,0.7815,0.9776,0.1166,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030364","Eglefinos congelados excluido en filetes","Agro, Alimentos y Bebidas",246046.66,0.6312,0.9803,0.0624,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030365","Carboneros congelados excluido en filetes","Agro, Alimentos y Bebidas",75620.47,0.1147,0.976,0.0324,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030366","Merluzas congeladas, excluido en filetes","Agro, Alimentos y Bebidas",597216.83,-1.0489,0.9717,-0.2031,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030367","Abadejos de Alaska congelados excluido en filetes","Agro, Alimentos y Bebidas",796427.24,1.2518,0.9864,0.0815,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030368","Bacaladillas congeladas excl. filete","Agro, Alimentos y Bebidas",218942.84,1.1261,0.9721,0.2392,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030369","Merluzas de cola congeladas excluido en filetes","Agro, Alimentos y Bebidas",174474.42,-1.855,0.9757,-0.3365,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030381","Tiburones azules congelados enteros","Agro, Alimentos y Bebidas",93333.69,-1.9821,0.9753,-0.3117,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030382","Rayas congeladas excluido en filetes","Agro, Alimentos y Bebidas",38993.87,-1.1016,0.9749,-0.3018,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030383","Merluzas negras congeladas evisceradas","Agro, Alimentos y Bebidas",323153.38,-0.5082,0.9722,-0.0565,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030384","Róbalos congelados excluido en filetes","Agro, Alimentos y Bebidas",71494.9,-0.8009,0.974,-0.2219,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030389","Pescado congelado, nep: corvinas, pescadillas, pargos, rape, chernas, pejerreyes, surubíes, bogas, douradas y pacúes, entre otros","Agro, Alimentos y Bebidas",3776261.91,-2.0941,0.9751,-0.4298,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030391","Hígados, huevas y lechas congelados excluido en filetes","Agro, Alimentos y Bebidas",1294684.49,-0.76,0.9781,-0.0516,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030392","Aletas de tiburón congeladas excluido en filetes","Agro, Alimentos y Bebidas",85043.27,-0.7966,0.9783,-0.0082,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030399","Cabezas de Merluzas negras congeladas","Agro, Alimentos y Bebidas",324964.26,-0.8371,0.9706,-0.2965,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030431","Filetes de tilapias(Oreochromis spp.)frescos o refrigerados","Agro, Alimentos y Bebidas",189403.86,-1.2475,0.9672,-0.0727,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030432","Filetes de bagre de canal frescos o refrigerados","Agro, Alimentos y Bebidas",33164.03,0.4187,0.9729,0.0566,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030433","Filetes de percas del Nilo frescos o refrigerados","Agro, Alimentos y Bebidas",108861.92,-0.8562,0.9743,-0.0769,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030439","Filetes de carpas,anguilas y peces cabeza de serpiente frescos o refrigerados","Agro, Alimentos y Bebidas",55820.21,-0.8959,0.97,-0.2914,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030441","Filetes de salmones del Pacífico,salmones del Atlántico o Danubio, frescos o refrigerados","Agro, Alimentos y Bebidas",5181924.63,0.5919,0.9755,0.1089,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030442","Filetes de truchas frescos o refrigerados","Agro, Alimentos y Bebidas",219975.59,-0.0988,0.9702,-0.0585,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030443","Filetes de pescados planos (Pleuronectidae, Bothidae,Cynoglossidae,Soleidae,Scophthalmidae y Citharidae)frescos o refrigerados","Agro, Alimentos y Bebidas",86779.06,-0.5111,0.9787,0.0277,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030444","Filetes pescados frescos/refrigerados","Agro, Alimentos y Bebidas",841467.01,0.3626,0.9733,0.0934,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030445","Filetes de peces espada frescos o refrigerados","Agro, Alimentos y Bebidas",30381.22,-1.3325,0.9769,-0.289,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030446","Filetes de Austromerluza antártica y merluza negra frescos o refrigerados","Agro, Alimentos y Bebidas",3436.28,0.0383,0.9791,-0.0191,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030447","Filetes de Cazones y demás escualos frescos o refrigerados","Agro, Alimentos y Bebidas",3630.6,-0.8401,0.9736,-0.1907,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030448","Filetes de Rayas frescos o refrigerados","Agro, Alimentos y Bebidas",1259.55,-0.1689,0.9731,0.0606,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030449","Filetes de cherna frescos o refrigerados","Agro, Alimentos y Bebidas",790327.07,-1.4208,0.9708,-0.3046,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030451","Carne de tilapias(Oreochromis spp.),bagres o pez gato,carpas,anguilas,percas del Nilo y peces cabeza de serpiente excluido filetes,fresca o refrigerada","Agro, Alimentos y Bebidas",45463.91,-0.9066,0.9827,-0.0444,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030452","Carne de salmónidos excluido filetes,fresca o refrigerada","Agro, Alimentos y Bebidas",55469.59,0.6096,0.9733,0.1069,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030453","Carne de hubbsi(Merluccius hubbsi)excluido filetes,fresca o refrigerada","Agro, Alimentos y Bebidas",31530.94,0.2005,0.9739,0.0498,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030454","Carne de peces espada excluido filetes,fresca o refrigerada","Agro, Alimentos y Bebidas",13862.02,-1.0708,0.9763,-0.2335,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030455","Carne de Austromerluza antártica y merluza negra excluido filetes,fresca o refrigerada","Agro, Alimentos y Bebidas",405.02,-0.9162,0.979,0.0285,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030456","Carne de Cazones y demás escualos fresca o refrigerada","Agro, Alimentos y Bebidas",1959.09,-0.3458,0.9754,-0.0447,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030457","Carne de Rayas fresca o refrigerada","Agro, Alimentos y Bebidas",357.67,0.9427,0.9761,0.1687,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030459","Carne de pescado ncop.excluido en filetes,fresca o refrigerada","Agro, Alimentos y Bebidas",103311.5,-1.0449,0.9709,-0.3164,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030461","Filetes de tilapia (Oreochromis spp.)congelados","Agro, Alimentos y Bebidas",334248.36,-1.9002,0.9789,-0.1609,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030462","Filetes de bagre de canal congelados","Agro, Alimentos y Bebidas",1378125.1,-0.5048,0.9821,-0.0516,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030463","Filetes de percas del Nilo congelados","Agro, Alimentos y Bebidas",74741.15,-1.4306,0.9795,-0.2046,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030469","Filetes de carpas,anguilas y peces cabeza de serpiente congelados","Agro, Alimentos y Bebidas",42273.82,-1.142,0.9803,-0.3185,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030471","Filetes de bacalaos congelados","Agro, Alimentos y Bebidas",2155544.34,0.4146,0.9783,0.0365,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030472","Filetes de eglefinos congelados","Agro, Alimentos y Bebidas",305663.29,0.297,0.9797,0.0321,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030473","Filetes de carboneros congelados","Agro, Alimentos y Bebidas",220222.69,0.9099,0.9748,0.2351,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030474","Filetes de merluzas(Merluccius spp., Urophycis spp.)congelados","Agro, Alimentos y Bebidas",839801.23,-1.0959,0.9741,-0.131,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030475","Filetes de abadejos de Alaska congelados","Agro, Alimentos y Bebidas",1532483.67,0.7171,0.9827,0.1088,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030479","Filetes congelados de pescados de las familias Bregmacerotidae,Euclichthyidae,Gadidae,Macrouridae,Melanonidae,Merlucciidae,Moridae y Muraenolepididae ncop.","Agro, Alimentos y Bebidas",306639.52,-1.8455,0.9754,-0.2778,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030481","Filetes de salmones del Pacífico,salmones del Atlántico o Danubio,congelados","Agro, Alimentos y Bebidas",3464011.33,0.0119,0.9743,0.027,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030482","Filetes de trucha congelados","Agro, Alimentos y Bebidas",388710.38,-0.3381,0.9776,-0.1372,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030483","Filetes de pescados planos(Pleuronectidae,Bothidae,Cynoglossidae,Soleidae,Scophthalmidae y Cithasidae)congelados","Agro, Alimentos y Bebidas",536986.6,-0.3111,0.9786,-0.0156,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030484","Filetes de peces espada congelados","Agro, Alimentos y Bebidas",76018.87,-1.4741,0.9786,-0.3177,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030485","Filetes de merluza negra congelados","Agro, Alimentos y Bebidas",30099.31,-0.7139,0.9762,-0.0446,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030486","Filetes de arenques congelados","Agro, Alimentos y Bebidas",197223.08,0.7754,0.9749,0.1243,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030487","Filetes de atunes, listados o bonitos de vientre rayado,congelados","Agro, Alimentos y Bebidas",2179662.45,-1.6064,0.9731,-0.3775,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030488","Filetes congelados de cazones, demas escualos y rayas","Agro, Alimentos y Bebidas",24576.49,-1.1066,0.9781,-0.3101,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030489","Filetes de pescado congelados ncp","Agro, Alimentos y Bebidas",2000780.67,-1.6565,0.9724,-0.3634,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030491","Carnes ncop.de peces espada congeladas","Agro, Alimentos y Bebidas",35110.6,-1.3221,0.9776,-0.2173,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030492","Cachetes merluza negra congelados","Agro, Alimentos y Bebidas",8527.07,-0.7143,0.9744,-0.1025,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030493","Carne de tilapias(Oreochromis spp.),bagres o pez gato,carpas,anguilas,percas del Nilo y peces cabeza de serpiente excluido filetes,congelada","Agro, Alimentos y Bebidas",29439.94,-0.8608,0.9754,-0.2827,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030494","Carne de abadejo de Alaska excluido filetes,congelada","Agro, Alimentos y Bebidas",132522.9,0.7916,0.977,0.1643,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030495","Carne excl. filetes pescados congelados","Agro, Alimentos y Bebidas",300858.34,-0.0702,0.9731,-0.106,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030496","Carne de Cazones y escualos ncop. congelados","Agro, Alimentos y Bebidas",11426.81,-0.3258,0.9777,-0.1187,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030497","Carne de Rayas (Rajidae) congelados","Agro, Alimentos y Bebidas",2030.05,-0.9716,0.9774,-0.0503,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030499","Carnes congeladas de pescados ncop.,excluido filetes","Agro, Alimentos y Bebidas",2077293.78,-1.1459,0.9746,-0.3626,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030510","Harina,polvo y """"pellets"""" de pescado,p/alimentación humana","Agro, Alimentos y Bebidas",49658.71,-1.0913,0.9734,-0.2266,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030520","Hígados,huevas y lechas de pescado,secos,ahumados,salados o en salmuera","Agro, Alimentos y Bebidas",252048.39,-0.9697,0.9753,-0.2779,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030531","Filetes de tilapias(Oreochromis spp.),bagres o pez gato,carpas,anguilas,percas del Nilo y peces cabeza de serpiente, secos,salados o en salmuera,s/ahumar","Agro, Alimentos y Bebidas",13490.08,-1.6126,0.9747,-0.3184,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030532","Filetes de bacalao,secos,salados o en salmuera,s/ahumar","Agro, Alimentos y Bebidas",360756.15,0.4089,0.9765,-0.001,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030539","Los demás filetes de pescado, secos, salados o en salmuera,sin ahumar","Agro, Alimentos y Bebidas",298080.81,-0.6811,0.9721,-0.2073,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030541","Salmones del Pacífico,Atlántico y Danubio,ahumados","Agro, Alimentos y Bebidas",2271863.07,0.6931,0.9707,0.1751,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030542","Arenques ahumados","Agro, Alimentos y Bebidas",72837.58,-1.2851,0.9723,-0.0793,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030543","Truchas(Salmo trutta,Oncorhynchus mykiss,Oncorhynchus clarki, ncorhynchus aguabonita,Oncorhynchus gilae,Oncorhynchus apache y Oncorhynchus chrysogaster)ahumadas,incluidos los filetes,excluidos los despojos comestibles","Agro, Alimentos y Bebidas",325089.64,0.5383,0.9749,0.1286,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030544","Tilapias(Oreochromis spp.),bagres o pez gato,carpas,anguilas,percas del Nilo y peces cabeza de serpiente ahumados,incluido los filetes excluidos los despojos comestibles","Agro, Alimentos y Bebidas",13455.2,-2.0909,0.9719,-0.287,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030549","Bacalao ahumado,incluido los filetes excluidos los despojos comestibles","Agro, Alimentos y Bebidas",165612.68,-1.5859,0.9724,-0.3483,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030551","Bacalaos(gadus)secos incluso salados,s/ahumar","Agro, Alimentos y Bebidas",723824.54,0.1554,0.9764,0.0956,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030552","Filetes de pescado, secos, salados o en salmuera, sin ahumaridellus, Hypophthalmichthys, Cirrhinus, Mylopharyngodon piceus, Catla catla, Labeo, Osteochilus hasselti, Leptobarbus hoeveni, Megalobrama, Anguilla, Lates niloticus y Channa","Agro, Alimentos y Bebidas",9241.52,-2.2178,0.9788,-0.269,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030553","Bacalaos polares,carboneros,marucas,marucas azules,brosmios,brótolas de fango y eglefinos secos ,incluso saladas,s/ahumar","Agro, Alimentos y Bebidas",292636.72,0.1079,0.9772,0.0117,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030554","Arenques, anchoas, sardinas, sardinelas, espadines, caballas, caballas de la India, carites, jureles, pámpanos, cobias, palometones plateados, papardas del Pacífico , macarelas, capelanes, peces espada, bacoretas orientales, bonitos, agujas, marlines, peces vela o picudos","Agro, Alimentos y Bebidas",133860.13,-1.4516,0.9776,-0.3086,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030559","Los demás pescados seco, incluso salado, sin ahumar, excepto los despojos comestibles","Agro, Alimentos y Bebidas",387811.77,-2.0379,0.9775,-0.4535,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030561","Arenque salado,s/secar ni ahumar,y en salmuera","Agro, Alimentos y Bebidas",31483.57,0.8228,0.9737,0.1983,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030562","Bacalao salado,s/secar ni ahumar,y en salmuera","Agro, Alimentos y Bebidas",510350.97,0.6312,0.9789,0.0649,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030563","Anchoa salada, s/secar ni ahumar,y en salmuera","Agro, Alimentos y Bebidas",107390.08,-1.1843,0.9762,-0.304,0,0,0
2,"Ciudad Autónoma de Buenos Aires","030564","Tilapias(Oreochromis spp.),bagres o pez gato,carpas,anguilas,percas del Nilo y peces cabeza de serpiente salados,s/secar ni ahumar,y en salmuera excluidos los despojos comestibles","Agro, Alimentos y Bebidas",1964.35,-0.8387,0.9773,-0.1022,0,0,0
